7280884,"ID37807","Valeska","Karlee","                ",,"715-448-8456",2015,"C","F",1996-12-15-00.00.00,,"_ ","_ ","EN","3788 Farmers Drive","PO Box 378","Plover","WI","54481    ",
7281070,"ID38154","Van Slyke","Zachary","W               ",,"715-445-5220",2017,"C","M",1999-04-02-00.00.00,,"_ ","_ ","EN","3823 Lincoln St","PO Box 381","Junction City","WI","54459    ",
7281257,"ID38502","Escobar","Audrey","                ",,"715-445-5220",2012,"C","F",1993-05-11-00.00.00,,"_ ","_ ","EN","3858 Apple St","PO Box 385","Junction City","WI","54459    ",
7281443,"ID38849","Velasquez","Craig","Lance           ",,"715-445-2212",2019,"C","M",2002-07-19-00.00.00,,"_ ","_ ","EN","3893 1st St","PO Box 388","Junction City","WI","54459    ",
7281629,"ID39195","Vo","Cara","                ",,"715-445-4149",2019,"C","F",2001-11-02-00.00.00,,"_ ","_ ","EN","3927 6th St","PO Box 391","Nekoosa","WI","54457    ",
7281816,"ID39544","Wahl","Gabriel","Verdis          ",,"715-445-4202",2019,"C","M",2002-05-06-00.00.00,,"_ ","_ ","EN","3962 Blueberry Lane","PO Box 395","Junction City","WI","54459    ",
7282002,"ID39890","Walker","Travis","Wayne           ",,"715-445-5760",2018,"C","M",2000-05-30-00.00.00,,"_ ","_ ","EN","3997 1st St","PO Box 398","Junction City","WI","54459    ",
7282188,"ID40237","Walsh","Andrew","Trenton         ",,"715-449-3509",2019,"C","M",2001-04-09-00.00.00,,"_ ","_ ","EN","4031 Washington Ave","PO Box 402","Stevens Point","WI","54495    ",
7282375,"ID40585","Watts","Candice","                ",,"715-448-8326",2019,"H","F",2000-10-26-00.00.00,,"_ ","_ ","ES","4066 Lincoln St","PO Box 405","Plover","WI","54481    ",
7282934,"ID41627","Whistler","Mary (Beth)","                ",,,2018,"C","F",2000-01-01-00.00.00,,"_ ","_ ","_ ","4170 Main St",,"Cheddar","WI","54456    ",
7283120,"ID41974","Estrada","Yvette","                ",,,2018,"C","F",1988-01-01-00.00.00,,"_ ","_ ","_ ","4205 Lincoln St",,"Colby","WI","54401    ",
7283306,"ID42320","Wilson","Daniel","                ",,,2006,"C","M",1989-01-01-00.00.00,,"_ ","_ ","_ ","4240 1st St",,"Cheddar","WI","54456    ",
